gameId,text,,sender,timeStamp
qFcFLgzt3384DQQtA,good day,,aTCRd3Yk3CesXPXic,2022-07-21T17:05:48.877Z
CYzrBRkmz49q8Lt7D,I hope they tell us too! lol,,WZeEJMyGnJjKZjQD9,2022-07-21T17:05:49.620Z
q3gqsdQX3sYfp6QTi,nah 70k is prob closest,,zKWt6Tmq6D9ZnazcD,2022-07-21T17:05:50.074Z
qFcFLgzt3384DQQtA,same to you,,QCiudCaNFnAQJzQfK,2022-07-21T17:05:50.150Z
CYzrBRkmz49q8Lt7D,Did anyone Google it?,,N66bS6dZZDAdLxdQP,2022-07-21T17:05:50.211Z
q3gqsdQX3sYfp6QTi,good luck to everyone,,4MgRoLsxGDZTCJZWQ,2022-07-21T17:05:50.925Z
CYzrBRkmz49q8Lt7D,I think they usually do?,,fSsxwWi28vGXDz9tz,2022-07-21T17:05:51.139Z
qFcFLgzt3384DQQtA,"Yes, life would be much easier :) good day all!",,aCzzkRr23QXKhRqY4,2022-07-21T17:05:52.829Z
qFcFLgzt3384DQQtA,"In 2019, 13,247 city and county law enforcement agencies responded. Those agencies employed 697,195 sworn officers and 12.8% were female",,LcZjhPFWzfuNWSGsH,2022-07-21T17:05:53.590Z
qFcFLgzt3384DQQtA,"Most of us had around 100,000",,pRSGciWgb9H8iE5Mu,2022-07-21T17:05:54.295Z
qFcFLgzt3384DQQtA,Take care,,eRD9Jwyd3vma9B3oB,2022-07-21T17:05:54.325Z
qFcFLgzt3384DQQtA,but i still did'nt put the right answer in,,gFqMtzuYr4E68E59A,2022-07-21T17:05:54.999Z
q3gqsdQX3sYfp6QTi,goodluck,,kaxri9zoAXXHaQE93,2022-07-21T17:05:55.716Z
qFcFLgzt3384DQQtA,been a pleasure!  have a good one everyone!,,uHh83JQWmHdg7n8pR,2022-07-21T17:05:56.225Z
q3gqsdQX3sYfp6QTi,Keep it to mainly men,,GNptR8G5TEownmWuq,2022-07-21T17:05:56.271Z
q3gqsdQX3sYfp6QTi,"Its not gonna be half, but between 1/3 and 1/2.",,C2zrjonePB2sgSBvJ,2022-07-21T17:05:56.755Z
qFcFLgzt3384DQQtA,have a great week!!,,fwfcxLPifrewemvza,2022-07-21T17:05:57.117Z
q3gqsdQX3sYfp6QTi,89 it is,,pcRMFy3HhJw6q6pYw,2022-07-21T17:05:57.218Z
q3gqsdQX3sYfp6QTi,I'm going to guess 120k,,YRbCDuZM6emQ7Pc7C,2022-07-21T17:05:58.294Z
qFcFLgzt3384DQQtA,It is asking how many in 2019,,LcZjhPFWzfuNWSGsH,2022-07-21T17:05:59.450Z
q3gqsdQX3sYfp6QTi,10-15% is about 70k to 100k,,kavmJXGvY9w8fJ2Cz,2022-07-21T17:05:59.865Z
qFcFLgzt3384DQQtA,Have a good one!,,pAfXnhyg5yCiASpN9,2022-07-21T17:06:00.428Z
jY7jGRnmaP2kNnYie,Hi,,FSfJ3Jb97Sp6CxtP8,2022-07-27T20:03:02.749Z
jY7jGRnmaP2kNnYie,hi,,YoFYHEgd7sANNYLHM,2022-07-27T20:03:04.543Z
jY7jGRnmaP2kNnYie,Hi,,Fc2D26MYGmkhwZtu4,2022-07-27T20:03:05.496Z
jY7jGRnmaP2kNnYie,hello,,Ww97uWejcPSCFgbJR,2022-07-27T20:03:05.674Z
jY7jGRnmaP2kNnYie,Hi,,dGJvbtL8qNLJzfANp,2022-07-27T20:03:06.135Z
jY7jGRnmaP2kNnYie,Hello,,RRB2aRa8e3FbbMyMX,2022-07-27T20:03:07.191Z
jY7jGRnmaP2kNnYie,I said 275000. No idea,,MRPcyktyPPR48jxeL,2022-07-27T20:03:07.423Z
jY7jGRnmaP2kNnYie,hi,,9fejrrSHStx9Jkj8f,2022-07-27T20:03:08.083Z
jY7jGRnmaP2kNnYie,Hi,,z5maXLfcroGMpHawA,2022-07-27T20:03:08.799Z
jY7jGRnmaP2kNnYie,hey,,CL5CfQJ9vkNGFCbbv,2022-07-27T20:03:09.746Z
jY7jGRnmaP2kNnYie,hi,,xwnxxSoqTNq6om3YC,2022-07-27T20:03:10.571Z
jY7jGRnmaP2kNnYie,I assume that they would have earned the total amount?,,Dk59ZukEZ35hAZcAp,2022-07-27T20:03:10.778Z
jY7jGRnmaP2kNnYie,Hello,,uio5LiB68Ti9uC9jr,2022-07-27T20:03:10.810Z
jY7jGRnmaP2kNnYie,hi yall,,gevMTBiiaz7FxYp5g,2022-07-27T20:03:11.031Z
jY7jGRnmaP2kNnYie,hi,,TLwFEMEkFdK5f8Xfn,2022-07-27T20:03:11.589Z
u9iuirW9ctTYjzdTG,Hello folks!,,9Q2oR8EMR7meT5ezR,2022-07-27T20:03:11.955Z
jY7jGRnmaP2kNnYie,So what are we thinking?,,dGJvbtL8qNLJzfANp,2022-07-27T20:03:12.577Z
jY7jGRnmaP2kNnYie,I got stressed about the timer,,nnjrXGQnkaG2Gfcmq,2022-07-27T20:03:13.377Z
u9iuirW9ctTYjzdTG,Hello,,iw3ABBB5p3g6Sr4Fm,2022-07-27T20:03:14.622Z
jY7jGRnmaP2kNnYie,Anyone have a guess?,,NRSwa9DGsQANBWyc9,2022-07-27T20:03:14.653Z
jY7jGRnmaP2kNnYie,I think the company was successful do you?,,RCfc5RoYBvN3WjL5a,2022-07-27T20:03:15.558Z
u9iuirW9ctTYjzdTG,Lets get a universal answer,,Y6LidvkJiCd3nmCvc,2022-07-27T20:03:15.827Z
u9iuirW9ctTYjzdTG,Hi all,,hwJgEbthv42wzrfi4,2022-07-27T20:03:16.230Z
u9iuirW9ctTYjzdTG,What do we think...,,9Q2oR8EMR7meT5ezR,2022-07-27T20:03:17.165Z
u9iuirW9ctTYjzdTG,hey,,BeN4ErbH2EWevbNHn,2022-07-27T20:03:17.180Z
u9iuirW9ctTYjzdTG,Hi all,,Xuvg7rrxqJQDr5ti4,2022-07-27T20:03:18.261Z
u9iuirW9ctTYjzdTG,Hello!,,53E9iFs2qBJyuaD2N,2022-07-27T20:03:18.355Z
jY7jGRnmaP2kNnYie,My guess was 120000,,MPvp8Dd36yjxg8n9W,2022-07-27T20:03:18.838Z
u9iuirW9ctTYjzdTG,hi,,qas53YFhBwEftxXaJ,2022-07-27T20:03:19.550Z
u9iuirW9ctTYjzdTG,Hi,,JgMLGBxMcsKq2egxB,2022-07-27T20:03:19.658Z
u9iuirW9ctTYjzdTG,Hi1,,sdnD2r9AADiY3X4ou,2022-07-27T20:03:19.994Z
jY7jGRnmaP2kNnYie,Hey,,rhnnXQ7mXpYevZtqu,2022-07-27T20:03:20.395Z
u9iuirW9ctTYjzdTG,What are your thoughts?,,8nv3QGfAHeEDTkHBg,2022-07-27T20:03:20.550Z
jY7jGRnmaP2kNnYie,I guessed 1 mil,,uio5LiB68Ti9uC9jr,2022-07-27T20:03:21.007Z
u9iuirW9ctTYjzdTG,Hello.,,7wpWtYzwHoPaQvuSp,2022-07-27T20:03:21.530Z
u9iuirW9ctTYjzdTG,What did everyone guess?,,cfjDhMr75S7wmtw6R,2022-07-27T20:03:21.974Z
jY7jGRnmaP2kNnYie,Similar...thought it was 250000,,Wu5kj275pEC7t4gva,2022-07-27T20:03:22.054Z
jY7jGRnmaP2kNnYie,Hello. Is there any specific information that you used to estimate the number?,,Dm27ASxudQLthoPHM,2022-07-27T20:03:22.165Z
jY7jGRnmaP2kNnYie,I said 200000,,JFeQwXGNphHALcTiv,2022-07-27T20:03:22.809Z
u9iuirW9ctTYjzdTG,what were your guys answers,,KkD94Tdgz36DyXf5D,2022-07-27T20:03:23.214Z
jY7jGRnmaP2kNnYie,I said 100000,,jCdyb9d6ibM6nv4yw,2022-07-27T20:03:23.324Z
u9iuirW9ctTYjzdTG,hi,,zMNpoCwuMGFg2cEwC,2022-07-27T20:03:23.938Z
u9iuirW9ctTYjzdTG,Hello,,m4W8SJKm3TQwTzFtC,2022-07-27T20:03:24.434Z
jY7jGRnmaP2kNnYie,125000,,zxDgWa86ZQK8nLK5N,2022-07-27T20:03:25.141Z
jY7jGRnmaP2kNnYie,"Hi, I estimated 375000",,3KMiq7wio5Kzr9RzZ,2022-07-27T20:03:25.511Z
u9iuirW9ctTYjzdTG,Hello guys,,zq7nPg3sRn5ygWoTc,2022-07-27T20:03:25.956Z
u9iuirW9ctTYjzdTG,hi,,SyHt8FRaYMELnepWq,2022-07-27T20:03:26.354Z
jY7jGRnmaP2kNnYie,125000,,74Jb4Wk4b7DJsG3Pa,2022-07-27T20:03:26.359Z
jY7jGRnmaP2kNnYie,I said 127500,,43Rpk7STyF2Kj6k2g,2022-07-27T20:03:26.676Z
jY7jGRnmaP2kNnYie,"i guessed 100,000",,4bzxX6rHbZMRfZhyZ,2022-07-27T20:03:27.002Z
u9iuirW9ctTYjzdTG,i guessed 400000,,KkD94Tdgz36DyXf5D,2022-07-27T20:03:27.598Z
u9iuirW9ctTYjzdTG,750006,,7wpWtYzwHoPaQvuSp,2022-07-27T20:03:27.947Z
u9iuirW9ctTYjzdTG,I guessed 400000,,mJb6oSmXnCfvkAE57,2022-07-27T20:03:28.351Z
u9iuirW9ctTYjzdTG,hey,,FjgdJmPiHTfHDMGtG,2022-07-27T20:03:28.714Z
jY7jGRnmaP2kNnYie,i said 800000 because some kickstarters often go over their desired funding,,cTscnbDCixaFLsc5M,2022-07-27T20:03:29.177Z
jY7jGRnmaP2kNnYie,"I think they got to the amount and a bit more. Like 800,000.",,FSfJ3Jb97Sp6CxtP8,2022-07-27T20:03:29.369Z
jY7jGRnmaP2kNnYie,I guess a little higher than what they aimed to raise,,Fc2D26MYGmkhwZtu4,2022-07-27T20:03:29.431Z
jY7jGRnmaP2kNnYie,"i said 250,0000",,N6wjuxuagYq2PBLAy,2022-07-27T20:03:29.914Z
u9iuirW9ctTYjzdTG,"i guessed 380,000",,eApvG5YRBT9NmbNcA,2022-07-27T20:03:31.109Z
jY7jGRnmaP2kNnYie,i did 775k,,TLwFEMEkFdK5f8Xfn,2022-07-27T20:03:31.370Z
u9iuirW9ctTYjzdTG,I said 500000,,cfjDhMr75S7wmtw6R,2022-07-27T20:03:31.507Z
jY7jGRnmaP2kNnYie,"Between 100,000-200,000 $5-$10 per person",,RRB2aRa8e3FbbMyMX,2022-07-27T20:03:31.618Z
u9iuirW9ctTYjzdTG,"I really have no idea, but assumed they met the goal",,o5Pt6ojXGuoi9kmjk,2022-07-27T20:03:31.762Z
jY7jGRnmaP2kNnYie,I said 800000,,RCfc5RoYBvN3WjL5a,2022-07-27T20:03:32.042Z
jY7jGRnmaP2kNnYie,"I said 100,00 too",,nnjrXGQnkaG2Gfcmq,2022-07-27T20:03:32.263Z
jY7jGRnmaP2kNnYie,i guessed 1mil too,,9fejrrSHStx9Jkj8f,2022-07-27T20:03:32.309Z
jY7jGRnmaP2kNnYie,I would say they earned exactly what they asked for,,Dk59ZukEZ35hAZcAp,2022-07-27T20:03:32.473Z
u9iuirW9ctTYjzdTG,not sure how accurate that is,,KkD94Tdgz36DyXf5D,2022-07-27T20:03:33.012Z
jY7jGRnmaP2kNnYie,"I guessed 825,000",,NRSwa9DGsQANBWyc9,2022-07-27T20:03:33.095Z
u9iuirW9ctTYjzdTG,hello,,jBcqSsRWAheve5xx7,2022-07-27T20:03:33.148Z
u9iuirW9ctTYjzdTG,"I said 750,000",,BeN4ErbH2EWevbNHn,2022-07-27T20:03:33.313Z
u9iuirW9ctTYjzdTG,I don't see any reason why they wouldn't have secured the funding,,9Q2oR8EMR7meT5ezR,2022-07-27T20:03:33.331Z
u9iuirW9ctTYjzdTG,500000,,7pNDy2GTFydSqZhE9,2022-07-27T20:03:33.535Z
u9iuirW9ctTYjzdTG,HI,,GLtDQR8GoCF9FKsSB,2022-07-27T20:03:33.666Z
jY7jGRnmaP2kNnYie,1 mil,,ujr6j8hx4puvGxdrm,2022-07-27T20:03:33.893Z
u9iuirW9ctTYjzdTG,hey,,mQeyNctJxrxZuHYLc,2022-07-27T20:03:33.979Z
u9iuirW9ctTYjzdTG,500000,,FjgdJmPiHTfHDMGtG,2022-07-27T20:03:34.292Z
u9iuirW9ctTYjzdTG,20000 after 4 years did n't seem like too many. 450000,,8oPBGKz928BbT5DbM,2022-07-27T20:03:34.593Z
u9iuirW9ctTYjzdTG,Hi guys,,Yy2vFLGEj5ZeuxuYu,2022-07-27T20:03:35.071Z
u9iuirW9ctTYjzdTG,500000,,jX7vJBbweWB74fvzr,2022-07-27T20:03:35.110Z
jY7jGRnmaP2kNnYie,said 100000,,zRy8JcJnG2rNoKwnt,2022-07-27T20:03:35.339Z
jY7jGRnmaP2kNnYie,I guessed 800000,,gevMTBiiaz7FxYp5g,2022-07-27T20:03:36.476Z
jY7jGRnmaP2kNnYie,I said around 80000 but I don't think that is right either,,2b4gPWzekP26XJxZP,2022-07-27T20:03:36.857Z
u9iuirW9ctTYjzdTG,So 750k is a lot to ask for only 17%,,Xuvg7rrxqJQDr5ti4,2022-07-27T20:03:37.311Z
u9iuirW9ctTYjzdTG,I think they do their exact goal,,sdnD2r9AADiY3X4ou,2022-07-27T20:03:37.476Z
u9iuirW9ctTYjzdTG,400000,,mQeyNctJxrxZuHYLc,2022-07-27T20:03:37.733Z
u9iuirW9ctTYjzdTG,"500,000?",,qas53YFhBwEftxXaJ,2022-07-27T20:03:38.287Z
u9iuirW9ctTYjzdTG,"hi, yes universal answer",,7Z6Wce5FBGQWPYAwY,2022-07-27T20:03:39.152Z
jY7jGRnmaP2kNnYie,I guessed 800000,,rhnnXQ7mXpYevZtqu,2022-07-27T20:03:39.152Z
u9iuirW9ctTYjzdTG,I'm ok with 750006,,Y6LidvkJiCd3nmCvc,2022-07-27T20:03:40.346Z
u9iuirW9ctTYjzdTG,Hey everyone. I guessed 500000,,BfDYoLhiBxkS2zHdu,2022-07-27T20:03:40.838Z
jY7jGRnmaP2kNnYie,"I assumed they went over the funding amount.  I guessed 876,500",,xwnxxSoqTNq6om3YC,2022-07-27T20:03:41.028Z
u9iuirW9ctTYjzdTG,Hello,,Lm6PcEdcDeaC4K3Yq,2022-07-27T20:03:41.568Z
jY7jGRnmaP2kNnYie,also guessed 1 million,,Ww97uWejcPSCFgbJR,2022-07-27T20:03:41.766Z
jY7jGRnmaP2kNnYie,"Oh ok, I said 800,000 also",,Dm27ASxudQLthoPHM,2022-07-27T20:03:42.079Z
u9iuirW9ctTYjzdTG,I also assumed they secured exactly their goal,,53E9iFs2qBJyuaD2N,2022-07-27T20:03:42.123Z
jY7jGRnmaP2kNnYie,I think what the company is doing is pretty common and already being done so they would struggle to raise the amount they want,,A9oqSitm9SW9kpGJ8,2022-07-27T20:03:43.134Z
u9iuirW9ctTYjzdTG,i put 500000,,GLtDQR8GoCF9FKsSB,2022-07-27T20:03:43.175Z
u9iuirW9ctTYjzdTG,same me too [name],,9Q2oR8EMR7meT5ezR,2022-07-27T20:03:43.176Z
u9iuirW9ctTYjzdTG,I agree - for 17 percent,,hwJgEbthv42wzrfi4,2022-07-27T20:03:44.138Z
jY7jGRnmaP2kNnYie,yeah i'd guess a little over what they sought,,dGJvbtL8qNLJzfANp,2022-07-27T20:03:45.301Z
u9iuirW9ctTYjzdTG,"I estimated that they raised about 600,000 because they seemed to have a proven track record of success. Also, their equity stake offer was pretty generous.",,ZQBhyrcSxWCLexpm6,2022-07-27T20:03:45.499Z
u9iuirW9ctTYjzdTG,625000,,Yy2vFLGEj5ZeuxuYu,2022-07-27T20:03:45.895Z
u9iuirW9ctTYjzdTG,I thought 500000,,45kdefY2Qs73Az79f,2022-07-27T20:03:46.215Z
u9iuirW9ctTYjzdTG,okay so we all guessed about 400000-500000,,KkD94Tdgz36DyXf5D,2022-07-27T20:03:48.850Z
u9iuirW9ctTYjzdTG,same,,BeN4ErbH2EWevbNHn,2022-07-27T20:03:48.860Z
jY7jGRnmaP2kNnYie,I got stressed about British pounds,,SyembYwqX5WpMtHtJ,2022-07-27T20:03:49.568Z
u9iuirW9ctTYjzdTG,450000,,CeK3RZJRPSZrcHq3Y,2022-07-27T20:03:49.837Z
jY7jGRnmaP2kNnYie,"I said under, 350,000",,A9oqSitm9SW9kpGJ8,2022-07-27T20:03:51.203Z
jY7jGRnmaP2kNnYie,"They are now trying to raise 750,000",,nnjrXGQnkaG2Gfcmq,2022-07-27T20:03:51.713Z
u9iuirW9ctTYjzdTG,500000 sounds reasonable,,iw3ABBB5p3g6Sr4Fm,2022-07-27T20:03:51.769Z
jY7jGRnmaP2kNnYie,interesting,,dGJvbtL8qNLJzfANp,2022-07-27T20:03:53.144Z
jY7jGRnmaP2kNnYie,I did not enter anything as I was not sure of what to do,,eHHRPP4cRfMGqmsGW,2022-07-27T20:03:53.349Z
jY7jGRnmaP2kNnYie,I figured it might be more than the amount that they wanted to raise,,cTscnbDCixaFLsc5M,2022-07-27T20:03:54.246Z
jY7jGRnmaP2kNnYie,I said 127000,,Me9mkYNiKyppkz2JX,2022-07-27T20:03:54.361Z
u9iuirW9ctTYjzdTG,4 years is still young for a new subscription service,,45kdefY2Qs73Az79f,2022-07-27T20:03:54.510Z
u9iuirW9ctTYjzdTG,750006,,zMNpoCwuMGFg2cEwC,2022-07-27T20:03:55.997Z
jY7jGRnmaP2kNnYie,I think the last goal was lower,,nnjrXGQnkaG2Gfcmq,2022-07-27T20:03:57.688Z
u9iuirW9ctTYjzdTG,I guess mine was the lowest,,mJb6oSmXnCfvkAE57,2022-07-27T20:03:58.648Z
u9iuirW9ctTYjzdTG,yep it seems like the consensus is 750006,,9Q2oR8EMR7meT5ezR,2022-07-27T20:03:59.601Z
u9iuirW9ctTYjzdTG,My guess was 400000,,zq7nPg3sRn5ygWoTc,2022-07-27T20:03:59.614Z
u9iuirW9ctTYjzdTG,750006,,Y6LidvkJiCd3nmCvc,2022-07-27T20:03:59.634Z
jY7jGRnmaP2kNnYie,There was no information about the company being profitable in the 4 years,,JFeQwXGNphHALcTiv,2022-07-27T20:04:00.696Z
u9iuirW9ctTYjzdTG,450000,,8oPBGKz928BbT5DbM,2022-07-27T20:04:02.686Z
u9iuirW9ctTYjzdTG,yes,,Y6LidvkJiCd3nmCvc,2022-07-27T20:04:03.183Z
u9iuirW9ctTYjzdTG,looks like it!,,FjgdJmPiHTfHDMGtG,2022-07-27T20:04:04.598Z
jY7jGRnmaP2kNnYie,TRUE,,nnjrXGQnkaG2Gfcmq,2022-07-27T20:04:05.634Z
u9iuirW9ctTYjzdTG,ok,,qas53YFhBwEftxXaJ,2022-07-27T20:04:06.164Z
jY7jGRnmaP2kNnYie,"Same, british pounds",,MPvp8Dd36yjxg8n9W,2022-07-27T20:04:06.869Z
u9iuirW9ctTYjzdTG,my guess was 625000,,Yy2vFLGEj5ZeuxuYu,2022-07-27T20:04:07.975Z
jY7jGRnmaP2kNnYie,I'd say they got it all b/c of the return,,RCfc5RoYBvN3WjL5a,2022-07-27T20:04:08.645Z
u9iuirW9ctTYjzdTG,or at least most of us agree,,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:10.038Z
jY7jGRnmaP2kNnYie,So we have 2 unders by a lot and everyone else think they got over the number.,,FSfJ3Jb97Sp6CxtP8,2022-07-27T20:04:10.217Z
u9iuirW9ctTYjzdTG,Why did people guess low?,,ZQBhyrcSxWCLexpm6,2022-07-27T20:04:10.227Z
u9iuirW9ctTYjzdTG,"Seems like a great product, always need razors",,BeN4ErbH2EWevbNHn,2022-07-27T20:04:10.914Z
jY7jGRnmaP2kNnYie,876500,,YoFYHEgd7sANNYLHM,2022-07-27T20:04:11.925Z
u9iuirW9ctTYjzdTG,750006,,JgMLGBxMcsKq2egxB,2022-07-27T20:04:13.670Z
u9iuirW9ctTYjzdTG,750006,,sdnD2r9AADiY3X4ou,2022-07-27T20:04:15.661Z
jY7jGRnmaP2kNnYie,its hard to know,,dGJvbtL8qNLJzfANp,2022-07-27T20:04:17.969Z
u9iuirW9ctTYjzdTG,750006,,7Z6Wce5FBGQWPYAwY,2022-07-27T20:04:18.234Z
u9iuirW9ctTYjzdTG,yeah 400000 was a decent amount considering their subs and time on the market,,KkD94Tdgz36DyXf5D,2022-07-27T20:04:20.482Z
jY7jGRnmaP2kNnYie,"that's true, but 20,000 active subs is a lot of monthly money",,cTscnbDCixaFLsc5M,2022-07-27T20:04:20.583Z
u9iuirW9ctTYjzdTG,why the 6 on the end?,,qas53YFhBwEftxXaJ,2022-07-27T20:04:20.822Z
jY7jGRnmaP2kNnYie,125000,,zxDgWa86ZQK8nLK5N,2022-07-27T20:04:20.944Z
u9iuirW9ctTYjzdTG,yes,,Y6LidvkJiCd3nmCvc,2022-07-27T20:04:21.385Z
jY7jGRnmaP2kNnYie,I think they were profitable as well,,2b4gPWzekP26XJxZP,2022-07-27T20:04:22.807Z
u9iuirW9ctTYjzdTG,what is the reasoning for a different number? i could be persuaded :),,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:24.596Z
jY7jGRnmaP2kNnYie,"Seems like a weird thing, but maybe during covid people signed up for more subscription services",,MRPcyktyPPR48jxeL,2022-07-27T20:04:25.295Z
jY7jGRnmaP2kNnYie,does anyone know of crowdfunding success rate in % of goal reached?,,gevMTBiiaz7FxYp5g,2022-07-27T20:04:26.017Z
jY7jGRnmaP2kNnYie,Hard to estimate,,Me9mkYNiKyppkz2JX,2022-07-27T20:04:26.950Z
u9iuirW9ctTYjzdTG,20000 in 4 years not many. I watch Sharks!,,8oPBGKz928BbT5DbM,2022-07-27T20:04:27.294Z
jY7jGRnmaP2kNnYie,I think the 800000 is a reasonable guess,,43Rpk7STyF2Kj6k2g,2022-07-27T20:04:27.647Z
u9iuirW9ctTYjzdTG,It didn't seem like they had that big of a customer base,,7pNDy2GTFydSqZhE9,2022-07-27T20:04:28.746Z
jY7jGRnmaP2kNnYie,125000,,74Jb4Wk4b7DJsG3Pa,2022-07-27T20:04:29.501Z
u9iuirW9ctTYjzdTG,thats what was on the post lol,,Y6LidvkJiCd3nmCvc,2022-07-27T20:04:29.916Z
u9iuirW9ctTYjzdTG,only 20000 subscribers 20 lbs each,,mJb6oSmXnCfvkAE57,2022-07-27T20:04:30.937Z
jY7jGRnmaP2kNnYie,No idea.,,FSfJ3Jb97Sp6CxtP8,2022-07-27T20:04:31.088Z
jY7jGRnmaP2kNnYie,not sure if theres a real way to figure it out without just guessing,,dGJvbtL8qNLJzfANp,2022-07-27T20:04:32.121Z
jY7jGRnmaP2kNnYie,no idea if its profitable though,,cTscnbDCixaFLsc5M,2022-07-27T20:04:32.192Z
u9iuirW9ctTYjzdTG,the six yeah was stated,,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:33.512Z
jY7jGRnmaP2kNnYie,nope,,9fejrrSHStx9Jkj8f,2022-07-27T20:04:34.136Z
u9iuirW9ctTYjzdTG,ok!,,qas53YFhBwEftxXaJ,2022-07-27T20:04:35.352Z
u9iuirW9ctTYjzdTG,in the tex,,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:35.503Z
u9iuirW9ctTYjzdTG,t,,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:36.505Z
jY7jGRnmaP2kNnYie,"Based off a real life situation of a company in kickstarter that tried to raise that much, they actually made 1.25mil in one day.",,uio5LiB68Ti9uC9jr,2022-07-27T20:04:36.835Z
jY7jGRnmaP2kNnYie,I would think they would at least need what they asked for to even begin.,,rhnnXQ7mXpYevZtqu,2022-07-27T20:04:38.256Z
u9iuirW9ctTYjzdTG,"do we think the fact that they only have 20,000 subscribers means they might not have secured it all?",,hwJgEbthv42wzrfi4,2022-07-27T20:04:40.075Z
jY7jGRnmaP2kNnYie,I feel most are grossly under the mark,,RRB2aRa8e3FbbMyMX,2022-07-27T20:04:41.213Z
u9iuirW9ctTYjzdTG,"I said 500,000 because it sounds like dollar shave club.",,jX7vJBbweWB74fvzr,2022-07-27T20:04:41.818Z
u9iuirW9ctTYjzdTG,"4 years isn't that long, but most small businesses fail before that point.",,ZQBhyrcSxWCLexpm6,2022-07-27T20:04:42.520Z
jY7jGRnmaP2kNnYie,think 250 000 would be a good estimate?,,N6wjuxuagYq2PBLAy,2022-07-27T20:04:45.635Z
u9iuirW9ctTYjzdTG,500000 is pretty generous given they're new to the market,,GLtDQR8GoCF9FKsSB,2022-07-27T20:04:46.407Z
jY7jGRnmaP2kNnYie,Nothing that indicates their business isn't doing well so seems logical to get what they are asking,,CL5CfQJ9vkNGFCbbv,2022-07-27T20:04:46.616Z
jY7jGRnmaP2kNnYie,I feel like the crowdfunding campaigns are usually pretty successful even for a product that might not be totally unique,,Fc2D26MYGmkhwZtu4,2022-07-27T20:04:47.089Z
u9iuirW9ctTYjzdTG,yeah true,,mQeyNctJxrxZuHYLc,2022-07-27T20:04:47.298Z
u9iuirW9ctTYjzdTG,Seems like 400000-500000 is the consensus,,o5Pt6ojXGuoi9kmjk,2022-07-27T20:04:49.133Z
jY7jGRnmaP2kNnYie,Definitely hard to know. I think 17% equity is also pretty low for the money they are seeking,,A9oqSitm9SW9kpGJ8,2022-07-27T20:04:51.357Z
u9iuirW9ctTYjzdTG,hmm,,9Q2oR8EMR7meT5ezR,2022-07-27T20:04:51.658Z
u9iuirW9ctTYjzdTG,yep.,,KkD94Tdgz36DyXf5D,2022-07-27T20:04:52.702Z
u9iuirW9ctTYjzdTG,"I think with 17% stake, they are going for investors not customers donating",,cfjDhMr75S7wmtw6R,2022-07-27T20:04:54.856Z
jY7jGRnmaP2kNnYie,I think it is b/c it already has a following,,RCfc5RoYBvN3WjL5a,2022-07-27T20:04:55.120Z
u9iuirW9ctTYjzdTG,"yeah, don't know",,qas53YFhBwEftxXaJ,2022-07-27T20:04:57.368Z
jY7jGRnmaP2kNnYie,should it be 17% of 750006,,SyembYwqX5WpMtHtJ,2022-07-27T20:04:57.411Z
u9iuirW9ctTYjzdTG,i think so,,mJb6oSmXnCfvkAE57,2022-07-27T20:04:57.644Z
jY7jGRnmaP2kNnYie,well it is for 17% of the company,,gevMTBiiaz7FxYp5g,2022-07-27T20:04:57.690Z
u9iuirW9ctTYjzdTG,yes,,Yy2vFLGEj5ZeuxuYu,2022-07-27T20:04:57.704Z
u9iuirW9ctTYjzdTG,Who knows,,cfjDhMr75S7wmtw6R,2022-07-27T20:04:59.284Z
u9iuirW9ctTYjzdTG,it seems like a reasonable number of subs,,9Q2oR8EMR7meT5ezR,2022-07-27T20:05:00.310Z
jY7jGRnmaP2kNnYie,The comments about profitability are valid,,Me9mkYNiKyppkz2JX,2022-07-27T20:05:00.911Z
u9iuirW9ctTYjzdTG,depends on price of the subscription,,89aJCCj4YXp8h3NRS,2022-07-27T20:05:01.318Z
u9iuirW9ctTYjzdTG,"sure we'll do the max, probably not in reality tho, going off dragons den theyd ask for like 30% for that much",,Xuvg7rrxqJQDr5ti4,2022-07-27T20:05:01.333Z
u9iuirW9ctTYjzdTG,"i say 500,000 or the entire amount",,hwJgEbthv42wzrfi4,2022-07-27T20:05:03.018Z
u9iuirW9ctTYjzdTG,"we just need number, I don't think it requires too much thought",,Y6LidvkJiCd3nmCvc,2022-07-27T20:05:03.772Z
jY7jGRnmaP2kNnYie,"The company was successful with fundraising in the past and know what they aare doing, with subscribers already, so I guess they exceeded their goal by a bit.",,NRSwa9DGsQANBWyc9,2022-07-27T20:05:03.878Z
u9iuirW9ctTYjzdTG,"True, 20,000 isn't that many, but I'm picturing them as a relatively small business",,ZQBhyrcSxWCLexpm6,2022-07-27T20:05:06.834Z
u9iuirW9ctTYjzdTG,"yeah, i didn't think the customer base was that big, so I guessed lower.",,eApvG5YRBT9NmbNcA,2022-07-27T20:05:09.331Z
u9iuirW9ctTYjzdTG,but won't get investors without the market #s,,8oPBGKz928BbT5DbM,2022-07-27T20:05:10.388Z
jY7jGRnmaP2kNnYie,I agree.,,FSfJ3Jb97Sp6CxtP8,2022-07-27T20:05:11.015Z
